taxonID	property	value	remarks
98141	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98142	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98143	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98144	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98145	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98146	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98147	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98148	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98149	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98150	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98151	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98152	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98153	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98154	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98155	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98156	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98157	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98158	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98159	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98160	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98161	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98162	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98163	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98164	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98165	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98166	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98167	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98168	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98169	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98170	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98171	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98172	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98173	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98174	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98175	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98176	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98177	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98178	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98179	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98181	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98182	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98186	CITES	Appendix II	
98192	CITES	Appendix II	Appendix II:Zero export quota for wild specimens for commercial purposes
98195	CITES	Appendix II	Appendix II:Zero export quota for wild specimens for commercial purposes
98201	CITES	Appendix II	Appendix II:Zero export quota for wild specimens for commercial purposes
98204	CITES	Appendix II	Appendix II:Except the species native to Japan
98205	CITES	Appendix II	Appendix II:Except the species native to Japan
98206	CITES	Appendix II	Appendix II:Except the species native to Japan
98207	CITES	Appendix II	Appendix II:Except the species native to Japan
98208	CITES	Appendix II	Appendix II:Except the species native to Japan
98209	CITES	Appendix II	Appendix II:Except the species native to Japan
98210	CITES	Appendix II	Appendix II:Except the species native to Japan
98211	CITES	Appendix II	Appendix II:Except the species native to Japan
98212	CITES	Appendix II	Appendix II:Except the species native to Japan
98213	CITES	Appendix II	Appendix II:Except the species native to Japan
98214	CITES	Appendix II	Appendix II:Except the species native to Japan
98215	CITES	Appendix II	Appendix II:Except the species native to Japan
98216	CITES	Appendix II	Appendix II:Except the species native to Japan
98217	CITES	Appendix II	
98218	CITES	Appendix II	
98219	CITES	Appendix II	
98221	CITES	Appendix II	
98222	CITES	Appendix II	
98224	CITES	Appendix II	
98225	CITES	Appendix II	
98226	CITES	Appendix II	
98227	CITES	Appendix II	
98228	CITES	Appendix II	
98229	CITES	Appendix II	
98230	CITES	Appendix II	
98231	CITES	Appendix II	
98233	CITES	Appendix II	
98234	CITES	Appendix II	
98235	CITES	Appendix II	
98236	CITES	Appendix II	
98237	CITES	Appendix II	
98238	CITES	Appendix II	
98239	CITES	Appendix II	
98240	CITES	Appendix II	
98241	CITES	Appendix II	
98243	CITES	Appendix II	
98244	CITES	Appendix II	
98249	CITES	Appendix II	Appendix II:A zero annual export quota for wild-taken specimens traded for commercial purposes
98250	CITES	Appendix II	Appendix II:A zero annual export quota for wild-taken specimens traded for commercial purposes
98251	CITES	Appendix II	Appendix II:A zero annual export quota for wild-taken specimens traded for commercial purposes
98252	CITES	Appendix II	Appendix II:A zero annual export quota for wild-taken specimens traded for commercial purposes
98253	CITES	Appendix II	Appendix II:A zero annual export quota for wild-taken specimens traded for commercial purposes
98256	CITES	Appendix II	Appendix II:A zero annual export quota for wild-taken specimens traded for commercial purposes
98257	CITES	Appendix II	Appendix II:A zero annual export quota for wild-taken specimens traded for commercial purposes
98258	CITES	Appendix II	Appendix II:A zero annual export quota for wild-taken specimens traded for commercial purposes
98259	CITES	Appendix II	Appendix II:A zero annual export quota for wild-taken specimens traded for commercial purposes
98260	CITES	Appendix II	Appendix II:A zero annual export quota for wild-taken specimens traded for commercial purposes
98261	CITES	Appendix II	Appendix II:A zero annual export quota for wild-taken specimens traded for commercial purposes
98262	CITES	Appendix II	Appendix II:A zero annual export quota for wild-taken specimens traded for commercial purposes
98263	CITES	Appendix II	Appendix II:A zero annual export quota for wild-taken specimens traded for commercial purposes
98267	CITES	Appendix II	Appendix II:A zero annual export quota for wild-taken specimens traded for commercial purposes
98273	CITES	Appendix II	
98274	CITES	Appendix II	
98275	CITES	Appendix II	
98276	CITES	Appendix II	Appendix II:Except the species included in Appendix I and except Pereskia spp., Pereskiopsis spp. and Quiabentia spp.
98277	CITES	Appendix II	Appendix II:Except the species included in Appendix I and except Pereskia spp., Pereskiopsis spp. and Quiabentia spp.
98281	CITES	Appendix II	Appendix II:Listing adopted at CoP18 in August 2019 with entry into effect delayed by 12 months.
98282	CITES	Appendix II	Appendix II:Listing adopted at CoP18 in August 2019 with entry into effect delayed by 12 months.
98283	CITES	Appendix II	Appendix II:Listing adopted at CoP18 in August 2019 with entry into effect delayed by 12 months.
98290	CITES	Appendix II	
98291	CITES	Appendix II	
98292	CITES	Appendix II	
98293	CITES	Appendix II	
98294	CITES	Appendix II	
98301	CITES	Appendix II	Appendix II:[GENUS listing Cedrela spp.] Populations of the Neotropics.Listing adopted at CoP18 in August 2019 with entry into effect delayed by 12 months. Originally listed as Cedrela lilloi, which was lumped into Cedrela angustifolia in 2019, following taxonomic changes adopted at CoP18.
98302	CITES	Appendix II	Appendix II:Populations of the Neotropics.Listing adopted at CoP18 in August 2019 with entry into effect delayed by 12 months.
98303	CITES	Appendix II	Appendix II:Populations of the Neotropics.Listing adopted at CoP18 in August 2019 with entry into effect delayed by 12 months.
98304	CITES	Appendix II	Appendix II:Populations of the Neotropics.Listing adopted at CoP18 in August 2019 with entry into effect delayed by 12 months.
98305	CITES	Appendix II	Appendix II:Populations of the Neotropics.Listing adopted at CoP18 in August 2019 with entry into effect delayed by 12 months.
98306	CITES	Appendix II	Appendix II:Populations of the Neotropics.Listing adopted at CoP18 in August 2019 with entry into effect delayed by 12 months.
98307	CITES	Appendix II	Appendix II:Populations of the Neotropics.Listing adopted at CoP18 in August 2019 with entry into effect delayed by 12 months.
98308	CITES	Appendix II	Appendix II:Populations of the Neotropics.Listing adopted at CoP18 in August 2019 with entry into effect delayed by 12 months.
98309	CITES	Appendix II	Appendix II:Populations of the Neotropics.Listing adopted at CoP18 in August 2019 with entry into effect delayed by 12 months.
98310	CITES	Appendix II	Appendix II:Populations of the Neotropics.Listing adopted at CoP18 in August 2019 with entry into effect delayed by 12 months.
98311	CITES	Appendix II	Appendix II:Populations of the Neotropics.Listing adopted at CoP18 in August 2019 with entry into effect delayed by 12 months.
98329	CITES	Appendix II	Appendix II:A zero annual export quota for wild-taken specimens traded for commercial purposes
98332	CITES	Appendix II	Appendix II:Included in Felidae spp.
98333	CITES	Appendix II	Appendix II:Except the species included in Appendix I. Specimens of the domesticated form are not subject to the provisions of the Convention.
98337	CITES	Appendix II	Appendix I:Only the populations of Central and North America; all other populations are included in Appendix II. Formerly listed as Puma yagouaroundi, which became a synonym of Herpailurus yagouaroundi in 2019, following taxonomic changes adopted at CoP18. Appendix II:Included in Felidae spp. except the populations of Central and North America, which are included in Appendix I. Specimens of the domesticated form are not subject to the provisions of the Convention. Formerly listed as Puma yagouaroundi, which became a synonym of Herpailurus yagouaroundi in 2019, following taxonomic changes adopted at CoP18.
